honest_model sybil_model model n_H m_H n_S m_S n m type algorithm attack attack_edges_bi attack_edges_to_sybil attack_edges_to_honest attack_edges_total attack_edges_per_sybil train_fraction_honest train_fraction_sybil n_H_train n_H_test n_S_train n_S_test AUC accuracy F1
BarabasiAlbert(m=6) BarabasiAlbert(m=6) BarabasiAlbert(m=6) 1000 5964 1000 5964 2000 39856 directed SybilGAT-L4 RandomAttack 8000 0 0 8000 8.0 0.05 0.05 50 950 50 950 0.7860689999999999 0.6151578947368421 0.4165637106745675
BarabasiAlbert(m=6) BarabasiAlbert(m=6) BarabasiAlbert(m=6) 1000 5964 1000 5964 2000 19928 undirected SybilRank RandomAttack 8000 0 0 8000 8.0 0.05 0.05 50 950 50 950 0.6618763999999999 0.5 0.0
BarabasiAlbert(m=6) BarabasiAlbert(m=6) BarabasiAlbert(m=6) 1000 5964 1000 5964 2000 19928 undirected SybilBelief RandomAttack 8000 0 0 8000 8.0 0.05 0.05 50 950 50 950 0.5016561 0.5 0.4
BarabasiAlbert(m=6) BarabasiAlbert(m=6) BarabasiAlbert(m=6) 1000 5964 1000 5964 2000 19928 undirected SybilSCAR RandomAttack 8000 0 0 8000 8.0 0.05 0.05 50 950 50 950 0.6710453999999999 0.5437894736842106 0.2876921626750644
BarabasiAlbert(m=6) BarabasiAlbert(m=6) BarabasiAlbert(m=6) 1000 5964 1000 5964 2000 41856 directed SybilGAT-L2 RandomAttack 9000 0 0 9000 9.0 0.05 0.05 50 950 50 950 0.7045986 0.5007368421052633 0.00582521760321629
BarabasiAlbert(m=6) BarabasiAlbert(m=6) BarabasiAlbert(m=6) 1000 5964 1000 5964 2000 41856 directed SybilGAT-L4 RandomAttack 9000 0 0 9000 9.0 0.05 0.05 50 950 50 950 0.7504554000000001 0.6089473684210527 0.42892124172207974
BarabasiAlbert(m=6) BarabasiAlbert(m=6) BarabasiAlbert(m=6) 1000 5964 1000 5964 2000 20928 undirected SybilRank RandomAttack 9000 0 0 9000 9.0 0.05 0.05 50 950 50 950 0.5521591999999999 0.5 0.0
BarabasiAlbert(m=6) BarabasiAlbert(m=6) BarabasiAlbert(m=6) 1000 5964 1000 5964 2000 20928 undirected SybilBelief RandomAttack 9000 0 0 9000 9.0 0.05 0.05 50 950 50 950 0.5014943999999999 0.5 0.4
BarabasiAlbert(m=6) BarabasiAlbert(m=6) BarabasiAlbert(m=6) 1000 5964 1000 5964 2000 20928 undirected SybilSCAR RandomAttack 9000 0 0 9000 9.0 0.05 0.05 50 950 50 950 0.638355 0.5337894736842106 0.26687273808394296
BarabasiAlbert(m=6) BarabasiAlbert(m=6) BarabasiAlbert(m=6) 1000 5964 1000 5964 2000 43856 directed SybilGAT-L2 RandomAttack 10000 0 0 10000 10.0 0.05 0.05 50 950 50 950 0.6944155999999999 0.500842105263158 0.007451862804284217
BarabasiAlbert(m=6) BarabasiAlbert(m=6) BarabasiAlbert(m=6) 1000 5964 1000 5964 2000 43856 directed SybilGAT-L4 RandomAttack 10000 0 0 10000 10.0 0.05 0.05 50 950 50 950 0.7396904 0.596842105263158 0.4040765077877685
BarabasiAlbert(m=6) BarabasiAlbert(m=6) BarabasiAlbert(m=6) 1000 5964 1000 5964 2000 21928 undirected SybilRank RandomAttack 10000 0 0 10000 10.0 0.05 0.05 50 950 50 950 0.4535246 0.5 0.0
BarabasiAlbert(m=6) BarabasiAlbert(m=6) BarabasiAlbert(m=6) 1000 5964 1000 5964 2000 21928 undirected SybilBelief RandomAttack 10000 0 0 10000 10.0 0.05 0.05 50 950 50 950 0.5008117999999999 0.5 0.5333333333333333
BarabasiAlbert(m=6) BarabasiAlbert(m=6) BarabasiAlbert(m=6) 1000 5964 1000 5964 2000 21928 undirected SybilSCAR RandomAttack 10000 0 0 10000 10.0 0.05 0.05 50 950 50 950 0.6098532000000001 0.525157894736842 0.2671717491622013
BarabasiAlbert(m=6) BarabasiAlbert(m=6) BarabasiAlbert(m=6) 1000 5964 1000 5964 2000 45856 directed SybilGAT-L2 RandomAttack 11000 0 0 11000 11.0 0.05 0.05 50 950 50 950 0.6925003000000001 0.5009473684210526 0.004600324409875701
BarabasiAlbert(m=6) BarabasiAlbert(m=6) BarabasiAlbert(m=6) 1000 5964 1000 5964 2000 45856 directed SybilGAT-L4 RandomAttack 11000 0 0 11000 11.0 0.05 0.05 50 950 50 950 0.7337554 0.5616842105263157 0.28021997807380894
BarabasiAlbert(m=6) BarabasiAlbert(m=6) BarabasiAlbert(m=6) 1000 5964 1000 5964 2000 22928 undirected SybilRank RandomAttack 11000 0 0 11000 11.0 0.05 0.05 50 950 50 950 0.3528516 0.5 0.0
BarabasiAlbert(m=6) BarabasiAlbert(m=6) BarabasiAlbert(m=6) 1000 5964 1000 5964 2000 22928 undirected SybilBelief RandomAttack 11000 0 0 11000 11.0 0.05 0.05 50 950 50 950 0.5013353 0.5 0.5333333333333333
BarabasiAlbert(m=6) BarabasiAlbert(m=6) BarabasiAlbert(m=6) 1000 5964 1000 5964 2000 22928 undirected SybilSCAR RandomAttack 11000 0 0 11000 11.0 0.05 0.05 50 950 50 950 0.583601 0.512 0.24511673349791616
BarabasiAlbert(m=6) BarabasiAlbert(m=6) BarabasiAlbert(m=6) 1000 5964 1000 5964 2000 47856 directed SybilGAT-L2 RandomAttack 12000 0 0 12000 12.0 0.05 0.05 50 950 50 950 0.7009655 0.5009473684210526 0.005423252201726358
BarabasiAlbert(m=6) BarabasiAlbert(m=6) BarabasiAlbert(m=6) 1000 5964 1000 5964 2000 47856 directed SybilGAT-L4 RandomAttack 12000 0 0 12000 12.0 0.05 0.05 50 950 50 950 0.7561055999999999 0.5842105263157895 0.34719303232407994
BarabasiAlbert(m=6) BarabasiAlbert(m=6) BarabasiAlbert(m=6) 1000 5964 1000 5964 2000 23928 undirected SybilRank RandomAttack 12000 0 0 12000 12.0 0.05 0.05 50 950 50 950 0.257792 0.5 0.0
BarabasiAlbert(m=6) BarabasiAlbert(m=6) BarabasiAlbert(m=6) 1000 5964 1000 5964 2000 23928 undirected SybilBelief RandomAttack 12000 0 0 12000 12.0 0.05 0.05 50 950 50 950 0.5011851999999999 0.5 0.5333333333333333
BarabasiAlbert(m=6) BarabasiAlbert(m=6) BarabasiAlbert(m=6) 1000 5964 1000 5964 2000 23928 undirected SybilSCAR RandomAttack 12000 0 0 12000 12.0 0.05 0.05 50 950 50 950 0.5617284 0.5072631578947367 0.2343374115362397
