,attack,attack_edges_per_sybil,algorithm,AUC_mean,AUC_std,accuracy_mean,accuracy_std,precision_mean,precision_std,recall_mean,recall_std,F1_mean,F1_std,runtime_mean,runtime_std,pretrain_runtime_mean,pretrain_runtime_std
111,"TargetedAttack(p_t=0.1, pdf=[0.25, 0.25, 0.5])",8,SybilBelief,0.4968833,0.006057139833287678,0.5,0.0,inf,,0.0,0.0,0.0,0.0,82.8,15.276125163142648,,
112,"TargetedAttack(p_t=0.1, pdf=[0.25, 0.25, 0.5])",8,SybilSCAR,0.7268752,0.044075444017729434,0.5023157894736843,0.002932292268880871,inf,,0.004631578947368421,0.005864584537761735,0.00915307718667178,0.011541806959612861,111.4,46.8640587230769,,
113,"TargetedAttack(p_t=0.1, pdf=[0.25, 0.25, 0.5])",8,SybilGCN-L2,0.8124236000000001,0.026951043798710293,0.5049473684210527,0.003097671362013072,inf,,0.009894736842105263,0.006195342724026173,0.01952087447362901,0.012177919857282579,11777.4,255.3700060696244,,
114,"TargetedAttack(p_t=0.1, pdf=[0.25, 0.25, 0.5])",8,SybilGCN-L4,0.8860680000000001,0.04487526662650595,0.6732631578947369,0.07180027700777587,0.9145553295394226,0.08060336694977117,0.40273684210526317,0.1843789906371267,0.522143211966171,0.19781337748190142,13947.6,6420.379851691019,,
115,"TargetedAttack(p_t=0.1, pdf=[0.25, 0.25, 0.5])",8,SybilGCN-L8,0.5829065000000001,0.024949628390018103,0.5297894736842105,0.01283433759906011,0.5283045481000167,0.0177470630523247,0.6444210526315789,0.20690292396338514,0.5600459206926188,0.09975385884913096,6774.6,6395.673493855046,,
116,"TargetedAttack(p_t=0.1, pdf=[0.25, 0.25, 0.5])",8,SybilRGCN-L2,0.7876394,0.04831733124087051,0.5141052631578947,0.014753374185639573,0.870204991087344,0.08448327045838332,0.033473684210526315,0.03267840443386871,0.06236787301115593,0.05977527522158137,12858.6,927.9688787885076,,
117,"TargetedAttack(p_t=0.1, pdf=[0.25, 0.25, 0.5])",8,SybilGAT-L2,0.7859636,0.05798541482683379,0.5737894736842105,0.06450699461741057,0.8605887118182629,0.13670717484337272,0.24357894736842106,0.23887418308863012,0.2981989035447723,0.257188132743896,33028.8,58188.6359297071,,
118,"TargetedAttack(p_t=0.1, pdf=[0.25, 0.25, 0.5])",8,SybilGAT-L4,0.9520370999999999,0.019429025020314315,0.7038947368421054,0.07952253639701043,0.9871812484941292,0.010905993275061945,0.4149473684210526,0.16727160390719106,0.5641804738975144,0.159298682848594,3201.8,752.7999468650353,,
119,"TargetedAttack(p_t=0.1, pdf=[0.25, 0.25, 0.5])",8,SybilGAT-L8,0.9685358,0.0414773914001351,0.7891578947368421,0.1309274819897114,0.9837746018796747,0.02935711352013369,0.5823157894736842,0.2582973441705125,0.6971128367804102,0.2330136634087875,2619.4,1038.3495750468626,,
120,"TargetedAttack(p_t=0.1, pdf=[0.25, 0.25, 0.5])",10,SybilRank,0.02961160000000001,0.0037899256773715256,0.06673684210526316,0.00827103211813187,0.08153120860415564,0.008266319803054013,0.08442105263157894,0.008613588440201592,0.08295089744710941,0.008436179249284137,134.0,0.8944271909999159,,
121,"TargetedAttack(p_t=0.1, pdf=[0.25, 0.25, 0.5])",10,SybilBelief,0.4903785,0.004847333813551495,0.5,0.0,inf,,0.0,0.0,0.0,0.0,73.0,7.014271166700073,,
122,"TargetedAttack(p_t=0.1, pdf=[0.25, 0.25, 0.5])",10,SybilSCAR,0.6190276000000001,0.04632589080244434,0.5,0.0,inf,,0.0,0.0,0.0,0.0,90.0,58.50470066584394,,
123,"TargetedAttack(p_t=0.1, pdf=[0.25, 0.25, 0.5])",10,SybilGCN-L2,0.7377649999999999,0.029165287840170556,0.5048421052631579,0.002890427414262305,inf,,0.010105263157894737,0.006123385083052205,0.019922438801313495,0.012036531932191988,12282.2,536.3548825171632,,
124,"TargetedAttack(p_t=0.1, pdf=[0.25, 0.25, 0.5])",10,SybilGCN-L4,0.7353539,0.053847678501863006,0.5992631578947368,0.033760768262647844,0.7335108596904318,0.13563502727808688,0.4446315789473684,0.23604178230069725,0.48618159249117265,0.15862787611182078,13382.8,6231.8517761577095,,
125,"TargetedAttack(p_t=0.1, pdf=[0.25, 0.25, 0.5])",10,SybilGCN-L8,0.5081688,0.0078312130260899,0.49968421052631584,0.005546079946239769,0.50016349490056,0.004108938963140683,0.760842105263158,0.07632094356461272,0.6017393158675652,0.024334218417411325,5515.6,2688.6783816589145,,
126,"TargetedAttack(p_t=0.1, pdf=[0.25, 0.25, 0.5])",10,SybilRGCN-L2,0.7765952,0.04760531578468939,0.5270526315789473,0.013304863418378906,0.9280501686540928,0.04656269902498127,0.059789473684210524,0.030204473994881607,0.11053454380245768,0.05316521573162482,13049.0,987.7554353178726,,
127,"TargetedAttack(p_t=0.1, pdf=[0.25, 0.25, 0.5])",10,SybilGAT-L2,0.7637765,0.09578095098922332,0.5058947368421053,0.009598014568467261,inf,,0.1271578947368421,0.2490859967862783,0.11779217308608173,0.22532273325748517,3976.4,1100.1379186265692,,
128,"TargetedAttack(p_t=0.1, pdf=[0.25, 0.25, 0.5])",10,SybilGAT-L4,0.8692328,0.05535800573774317,0.6605263157894736,0.04169404456035123,0.9093951499204864,0.09611618984836838,0.38315789473684214,0.15545483262397983,0.5114749532204634,0.12341842996747193,3127.6,1348.83454878647,,
129,"TargetedAttack(p_t=0.1, pdf=[0.25, 0.25, 0.5])",10,SybilGAT-L8,0.2675941,0.3145646563085879,0.5387368421052632,0.07747368421052632,inf,,0.08968421052631578,0.17936842105263157,0.11882845188284519,0.23765690376569037,2307.8,661.4013607485247,,
130,"TargetedAttack(p_t=0.1, pdf=[0.25, 0.25, 0.5])",12,SybilRank,0.04932100000000001,0.005651188512162728,0.09589473684210525,0.008934355862704397,0.11025326492295731,0.008622710495939719,0.11431578947368422,0.008946749204579274,0.11224770925720909,0.008781233349466816,146.2,6.675327707311454,,
131,"TargetedAttack(p_t=0.1, pdf=[0.25, 0.25, 0.5])",12,SybilBelief,0.48516729999999997,0.004803813782818792,0.5,0.0,inf,,0.0,0.0,0.0,0.0,82.4,16.98940846527624,,
132,"TargetedAttack(p_t=0.1, pdf=[0.25, 0.25, 0.5])",12,SybilSCAR,0.5276662000000001,0.04544084902551887,0.5,0.0,inf,,0.0,0.0,0.0,0.0,116.8,105.10261652309137,,
133,"TargetedAttack(p_t=0.1, pdf=[0.25, 0.25, 0.5])",12,SybilGCN-L2,0.689082,0.03318518383254791,0.5046315789473683,0.0031119464208619915,0.8914529914529915,0.09156076403994584,0.011157894736842106,0.007666164823592896,0.02189274149894007,0.014903257860916494,13420.2,947.2823021676273,,
134,"TargetedAttack(p_t=0.1, pdf=[0.25, 0.25, 0.5])",12,SybilGCN-L4,0.6282808,0.04552210393380343,0.5538947368421052,0.04112894391667296,0.5719357626369502,0.06656087664476067,0.6002105263157895,0.17420896803246463,0.5626084568585026,0.06375284310404984,14495.6,7586.781046003634,,
135,"TargetedAttack(p_t=0.1, pdf=[0.25, 0.25, 0.5])",12,SybilGCN-L8,0.49789829999999996,0.0142190992879296,0.49378947368421056,0.005845660369227291,inf,,0.44589473684210523,0.37650005058252334,0.3531764899232767,0.2903306078325792,4352.6,3249.0038227124323,,
136,"TargetedAttack(p_t=0.1, pdf=[0.25, 0.25, 0.5])",12,SybilRGCN-L2,0.7450238,0.03508199703779705,0.5201052631578948,0.01238084482414495,0.8885444448025094,0.0453398993339072,0.04610526315789474,0.029037372041375437,0.08598065201155737,0.05252519275247857,12978.6,522.9369369245205,,
137,"TargetedAttack(p_t=0.1, pdf=[0.25, 0.25, 0.5])",12,SybilGAT-L2,0.6920766,0.05283540681342391,0.5226315789473684,0.02113405307663399,inf,,0.22884210526315787,0.33709372181237457,0.21303884145829236,0.25471911463265084,3393.8,675.2467400883917,,
138,"TargetedAttack(p_t=0.1, pdf=[0.25, 0.25, 0.5])",12,SybilGAT-L4,0.7215985,0.12486624579124657,0.6055789473684211,0.06565130754848288,0.6995459136671658,0.1823972366067337,0.5515789473684211,0.17747755505549556,0.5707277534975583,0.07419535955970367,2692.2,439.4525685440921,,
139,"TargetedAttack(p_t=0.1, pdf=[0.25, 0.25, 0.5])",12,SybilGAT-L8,0.5034038,0.3138668225560962,0.5134736842105264,0.09416235169352076,inf,,0.292,0.21232870560613495,0.3304838193535888,0.1774548580182423,2507.6,915.9368100475054,,
140,"TargetedAttack(p_t=0.1, pdf=[0.25, 0.25, 0.5])",14,SybilRank,0.06020440000000001,0.007200195291795908,0.11178947368421052,0.01454613445905238,0.12490447321694845,0.013868746873239057,0.12926315789473686,0.014300301219150902,0.1270463329778474,0.01408079175510091,152.6,4.223742416388575,,
141,"TargetedAttack(p_t=0.1, pdf=[0.25, 0.25, 0.5])",14,SybilBelief,0.47474619999999995,0.006968531140778535,0.5,0.0,inf,,0.0,0.0,0.0,0.0,69.2,5.878775382679627,,
142,"TargetedAttack(p_t=0.1, pdf=[0.25, 0.25, 0.5])",14,SybilSCAR,0.458832,0.04052924546546608,0.5,0.0,inf,,0.0,0.0,0.0,0.0,145.0,101.00891049803477,,
143,"TargetedAttack(p_t=0.1, pdf=[0.25, 0.25, 0.5])",14,SybilGCN-L2,0.6796418,0.030028732736497574,0.5150526315789474,0.020784076581247965,inf,,0.03936842105263157,0.05796397773342889,0.06829338362934385,0.09579530780352244,13848.4,845.0487796571272,,
144,"TargetedAttack(p_t=0.1, pdf=[0.25, 0.25, 0.5])",14,SybilGCN-L4,0.5998399,0.029528639398726124,0.5325263157894737,0.03370788641621126,0.5281369583455098,0.02630207794649321,0.72,0.13653893542292833,0.6017963669658695,0.042345297732350615,13635.6,6619.971075465512,,
145,"TargetedAttack(p_t=0.1, pdf=[0.25, 0.25, 0.5])",14,SybilGCN-L8,0.4821446,0.009743729873103025,0.49021052631578943,0.0037156552830995317,0.49372032763664037,0.003112432705050904,0.8018947368421052,0.071496546998348,0.6100863732492309,0.024376284465083494,4950.8,2496.0728675261066,,
146,"TargetedAttack(p_t=0.1, pdf=[0.25, 0.25, 0.5])",14,SybilRGCN-L2,0.7398564000000001,0.021208491776644595,0.5266315789473685,0.01868710133307697,0.8666722766217869,0.07980033791367015,0.064,0.0490639246092375,0.11446701584222933,0.08205970877761214,14871.8,861.347641780019,,
147,"TargetedAttack(p_t=0.1, pdf=[0.25, 0.25, 0.5])",14,SybilGAT-L2,0.7039140999999999,0.024703259733079817,0.5423157894736842,0.05315487224341052,0.8371263063482702,0.2022601250553131,0.3048421052631579,0.37848193639496897,0.2667102767973354,0.31345841142261727,3779.8,1038.6879030777243,,
148,"TargetedAttack(p_t=0.1, pdf=[0.25, 0.25, 0.5])",14,SybilGAT-L4,0.6429344,0.10675818049470494,0.5490526315789473,0.04730334711412551,0.6143393459472095,0.14519972061280956,0.532,0.22849390058353442,0.5148698169738583,0.10977478691652243,2499.8,928.9455097044175,,
149,"TargetedAttack(p_t=0.1, pdf=[0.25, 0.25, 0.5])",14,SybilGAT-L8,0.4682335999999999,0.30967064583818726,0.4473684210526315,0.13734038834759477,inf,,0.22400000000000003,0.23771525600240317,0.241143294120069,0.18093143677167495,2397.8,523.6267372852536,,
150,"TargetedAttack(p_t=0.1, pdf=[0.25, 0.25, 0.5])",16,SybilRank,0.040259600000000006,0.005030549655852729,0.09305263157894736,0.0077452514270093245,0.1039082904183483,0.006569240521490554,0.10673684210526316,0.006509315719469603,0.10530321798386595,0.006539074539350676,161.0,4.049691346263317,,
151,"TargetedAttack(p_t=0.1, pdf=[0.25, 0.25, 0.5])",16,SybilBelief,0.45237689999999997,0.018081967383003425,0.5,0.0,inf,,0.0,0.0,0.0,0.0,68.8,7.984985911070852,,
152,"TargetedAttack(p_t=0.1, pdf=[0.25, 0.25, 0.5])",16,SybilSCAR,0.40717299999999995,0.03619417568062576,0.5,0.0,inf,,0.0,0.0,0.0,0.0,120.6,56.67662657568815,,
153,"TargetedAttack(p_t=0.1, pdf=[0.25, 0.25, 0.5])",16,SybilGCN-L2,0.7018506,0.024018884541959912,0.5367368421052632,0.06613291409630914,inf,,0.1362105263157895,0.2545694099602987,0.1462989656912924,0.2574743077110304,15247.4,662.2919597881285,,
154,"TargetedAttack(p_t=0.1, pdf=[0.25, 0.25, 0.5])",16,SybilGCN-L4,0.6197378,0.019571925297731933,0.5264210526315789,0.03379160511395226,0.5245559043148144,0.030060387029206496,0.767578947368421,0.1350020416384041,0.614744946627271,0.02878274581318536,19064.0,7250.104440627045,,
155,"TargetedAttack(p_t=0.1, pdf=[0.25, 0.25, 0.5])",16,SybilGCN-L8,0.4821007,0.008947229853982707,0.48957894736842106,0.005473684210526316,inf,,0.6684210526315789,0.33524886361331135,0.49551333364086225,0.24787465724926241,4393.2,1909.286924482541,,
156,"TargetedAttack(p_t=0.1, pdf=[0.25, 0.25, 0.5])",16,SybilRGCN-L2,0.7932402,0.014487054254057337,0.5606315789473685,0.027143611094854327,0.9276735265078937,0.05607748467331496,0.13557894736842108,0.06278627512036612,0.22940072777864823,0.10320908871472184,15962.6,426.28516277252714,,
157,"TargetedAttack(p_t=0.1, pdf=[0.25, 0.25, 0.5])",16,SybilGAT-L2,0.7245216,0.04902776459864349,0.5653684210526315,0.038920901391115745,0.7498984518513391,0.10672848736138921,0.2277894736842105,0.13269605784390515,0.3196735889407866,0.16890693303080015,3012.0,856.6527884738367,,
158,"TargetedAttack(p_t=0.1, pdf=[0.25, 0.25, 0.5])",16,SybilGAT-L4,0.705802,0.07192446010224898,0.6041052631578947,0.038665265679717016,0.6703163523807609,0.11761100845388614,0.5052631578947369,0.1811566408715285,0.5411726927333168,0.11034548496745394,3257.2,958.1745978682591,,
159,"TargetedAttack(p_t=0.1, pdf=[0.25, 0.25, 0.5])",16,SybilGAT-L8,0.5973933,0.24287768043782862,0.5722105263157895,0.059845970342246,inf,,0.18652631578947368,0.1541570232316204,0.2695187689174281,0.22084426049970474,2345.4,692.3544179103648,,
160,"TargetedAttack(p_t=0.15, pdf=[0.25, 0.25, 0.5])",2,SybilRank,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,117.0,18.579558659989747,,
161,"TargetedAttack(p_t=0.15, pdf=[0.25, 0.25, 0.5])",2,SybilBelief,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,98.6,43.747457068954304,,
162,"TargetedAttack(p_t=0.15, pdf=[0.25, 0.25, 0.5])",2,SybilSCAR,0.99992,7.951603611851533e-05,0.9058947368421053,0.11082835922161904,1.0,0.0,0.8117894736842105,0.2216567184432381,0.8760474204960153,0.16438753589830624,70.6,33.60119045510144,,
163,"TargetedAttack(p_t=0.15, pdf=[0.25, 0.25, 0.5])",2,SybilGCN-L2,0.9960675999999999,0.0019171288532595114,0.5246315789473686,0.011576076199049677,1.0,0.0,0.04926315789473684,0.023152152398099403,0.09297595637270993,0.0419115455485843,15137.6,4977.500280261167,,
164,"TargetedAttack(p_t=0.15, pdf=[0.25, 0.25, 0.5])",2,SybilGCN-L4,0.9999990000000001,2.0000000000131022e-06,0.8308421052631578,0.06299329428323097,1.0,0.0,0.6616842105263159,0.12598658856646194,0.788993286559184,0.09783839055599713,22129.0,2704.677503881008,,
165,"TargetedAttack(p_t=0.15, pdf=[0.25, 0.25, 0.5])",2,SybilGCN-L8,0.9999998,4.0000000001150227e-07,0.9803157894736841,0.013445694612072233,1.0,0.0,0.9606315789473683,0.026891389224144458,0.9797284283372804,0.014007698993994084,41239.2,5440.922914359291,,
166,"TargetedAttack(p_t=0.15, pdf=[0.25, 0.25, 0.5])",2,SybilRGCN-L2,0.9871838000000001,0.01641403652244019,0.5247368421052632,0.02225762031417242,0.990732889158086,0.014912366331652731,0.04989473684210526,0.044791174437373536,0.09165961170552372,0.07810189481426008,12200.8,286.36717689008987,,
167,"TargetedAttack(p_t=0.15, pdf=[0.25, 0.25, 0.5])",2,SybilGAT-L2,0.9961876000000001,0.0030118537547497025,0.588421052631579,0.0433589667773576,1.0,0.0,0.17684210526315788,0.0867179335547152,0.29156317020262085,0.1218771002459779,1968.6,556.5179601773873,,
168,"TargetedAttack(p_t=0.15, pdf=[0.25, 0.25, 0.5])",2,SybilGAT-L4,0.9999990000000001,2.0000000000131022e-06,0.8636842105263158,0.1102367133217828,1.0,0.0,0.7273684210526316,0.22047342664356553,0.8184109595325009,0.1861792810425384,3523.4,392.3022304295503,,
169,"TargetedAttack(p_t=0.15, pdf=[0.25, 0.25, 0.5])",2,SybilGAT-L8,1.0,0.0,0.9516842105263159,0.03085377900145068,1.0,0.0,0.9033684210526316,0.0617075580029014,0.9481145870585193,0.034469572580924555,5330.2,1483.473006158184,,
170,"TargetedAttack(p_t=0.15, pdf=[0.25, 0.25, 0.5])",4,SybilRank,0.9997437999999998,0.00010841660389442207,0.9966315789473684,0.0009761703679469173,1.0,0.0,0.9932631578947368,0.0019523407358938442,0.9966192305199251,0.0009840213643635414,112.4,2.33238075793812,,
171,"TargetedAttack(p_t=0.15, pdf=[0.25, 0.25, 0.5])",4,SybilBelief,0.9989085999999998,0.0005018799059536336,0.999578947368421,0.0003938586722920117,0.9997896950578339,0.0004206098843322792,0.9993684210526317,0.000842105263157894,0.9995787254699394,0.00039421455159791317,178.4,28.281442678901655,,
172,"TargetedAttack(p_t=0.15, pdf=[0.25, 0.25, 0.5])",4,SybilSCAR,0.9583454,0.01802254381157109,0.5408421052631579,0.03570050862087922,1.0,0.0,0.08168421052631578,0.0714010172417585,0.1431027531884233,0.12022910342546782,81.2,62.40320504589488,,
173,"TargetedAttack(p_t=0.15, pdf=[0.25, 0.25, 0.5])",4,SybilGCN-L2,0.9556777999999999,0.012152502678872367,0.5295789473684211,0.033491885154334544,1.0,0.0,0.05915789473684211,0.06698377030866912,0.10450514739547448,0.11396269075678571,12515.8,621.5147303161849,,
174,"TargetedAttack(p_t=0.15, pdf=[0.25, 0.25, 0.5])",4,SybilGCN-L4,0.9989718,0.0008108421301338256,0.7722105263157895,0.08998208501289964,1.0,0.0,0.5444210526315789,0.17996417002579929,0.688361046165209,0.14387074031868524,20560.2,1418.466129310108,,
175,"TargetedAttack(p_t=0.15, pdf=[0.25, 0.25, 0.5])",4,SybilGCN-L8,0.9907026,0.014468720850164976,0.9154736842105263,0.04385142379012401,0.9997471554993679,0.0005056890012642423,0.8311578947368421,0.08770284758024796,0.9052154074243639,0.05174311308527898,5378.0,3242.39084627378,,
176,"TargetedAttack(p_t=0.15, pdf=[0.25, 0.25, 0.5])",4,SybilRGCN-L2,0.9419299999999999,0.017746701169513126,0.5229473684210526,0.015861589696522564,0.9871481028151774,0.02039330780872318,0.04673684210526316,0.032180928954361324,0.08738732623022424,0.05905029443256285,13692.4,3129.2441004178627,,
177,"TargetedAttack(p_t=0.15, pdf=[0.25, 0.25, 0.5])",4,SybilGAT-L2,0.9434569999999999,0.03281369370857236,0.6047368421052631,0.09406957995322492,0.9292204906105335,0.12609037441147372,0.30147368421052634,0.34500028503741886,0.33497109029782934,0.28672261833240914,2931.4,1030.3334605844846,,
178,"TargetedAttack(p_t=0.15, pdf=[0.25, 0.25, 0.5])",4,SybilGAT-L4,0.9991318,0.0010399204584967015,0.8475789473684211,0.09032265953505111,0.9994750656167979,0.0010498687664041828,0.6953684210526315,0.1803002727830742,0.8061726588809706,0.13330594363939893,3511.4,630.1928593692569,,
179,"TargetedAttack(p_t=0.15, pdf=[0.25, 0.25, 0.5])",4,SybilGAT-L8,0.9997602000000001,6.155127943429614e-05,0.9553684210526315,0.02517176450970127,1.0,0.0,0.9107368421052631,0.050343529019402526,0.9525355968400374,0.028385558314894185,7039.6,4361.227423558647,,
180,"TargetedAttack(p_t=0.15, pdf=[0.25, 0.25, 0.5])",6,SybilRank,0.005129600000000004,0.0007227443808152373,0.01568421052631579,0.001952340735893832,0.02925102318941929,0.00324987327664311,0.030105263157894736,0.003433580301115808,0.029671907630152584,0.00333970244896695,124.6,2.576819745345025,,
181,"TargetedAttack(p_t=0.15, pdf=[0.25, 0.25, 0.5])",6,SybilBelief,0.4902306,0.003219392246993213,0.5,0.0,inf,,0.0,0.0,0.0,0.0,101.2,21.460661685977904,,
182,"TargetedAttack(p_t=0.15, pdf=[0.25, 0.25, 0.5])",6,SybilSCAR,0.7939916000000001,0.047112162529860536,0.5008421052631579,0.0007139294719079095,inf,,0.0016842105263157893,0.001427858943815846,0.003358699198462176,0.0028469887765843983,55.0,1.5491933384829668,,
183,"TargetedAttack(p_t=0.15, pdf=[0.25, 0.25, 0.5])",6,SybilGCN-L2,0.8562078,0.029737442804652844,0.5097894736842105,0.01162955447969189,1.0,0.0,0.019578947368421053,0.023259108959383795,0.03740966871514286,0.04367676793130847,15486.0,4264.28873318869,,
184,"TargetedAttack(p_t=0.15, pdf=[0.25, 0.25, 0.5])",6,SybilGCN-L4,0.9579938,0.025114845270476978,0.7696842105263157,0.06668701443862098,0.9799422195095694,0.020560281369870242,0.5522105263157895,0.1397133591131551,0.6946989980246813,0.11756936144311625,19316.0,4833.2225274655,,
185,"TargetedAttack(p_t=0.15, pdf=[0.25, 0.25, 0.5])",6,SybilGCN-L8,0.7136058000000001,0.04528312135067548,0.5923157894736842,0.033223160496132824,0.6202003295274677,0.1303790836327628,0.7204210526315789,0.20512826876907883,0.6225436045734242,0.08313646563221024,4083.8,1659.996313248918,,
186,"TargetedAttack(p_t=0.15, pdf=[0.25, 0.25, 0.5])",6,SybilRGCN-L2,0.8519441999999999,0.03553958106337214,0.5334736842105262,0.02449399270577097,0.956832056832057,0.03768427040055376,0.06968421052631579,0.05136755823261568,0.1255122587187123,0.0887270138589167,15429.8,4362.324673840772,,
187,"TargetedAttack(p_t=0.15, pdf=[0.25, 0.25, 0.5])",6,SybilGAT-L2,0.8097462,0.08259216031718751,0.5612631578947369,0.04374770274934301,0.822007204499035,0.19361329282376183,0.34736842105263166,0.3677340963943506,0.3275861914637964,0.2792617582829981,3375.6,1264.026993382657,,
188,"TargetedAttack(p_t=0.15, pdf=[0.25, 0.25, 0.5])",6,SybilGAT-L4,0.9746684,0.027959268721481266,0.8142105263157895,0.0686167242561566,0.9847898599207179,0.0241386937559357,0.6374736842105263,0.13162626517610582,0.7668895122050432,0.09730325154189172,2838.8,757.3687080940168,,
189,"TargetedAttack(p_t=0.15, pdf=[0.25, 0.25, 0.5])",6,SybilGAT-L8,0.9963504000000001,0.0007435978348543422,0.865578947368421,0.0564465771015568,1.0,0.0,0.7311578947368421,0.11289315420311354,0.8399727726432935,0.07259322254374417,3301.8,1060.2345778175695,,
190,"TargetedAttack(p_t=0.15, pdf=[0.25, 0.25, 0.5])",8,SybilRank,0.013322600000000013,0.001363079542800053,0.02526315789473684,0.0029209340895813905,0.04314750362588515,0.0032469739659619786,0.04484210526315789,0.003433580301115808,0.04397839312113149,0.0033374891086780946,133.2,2.4819347291981715,,
191,"TargetedAttack(p_t=0.15, pdf=[0.25, 0.25, 0.5])",8,SybilBelief,0.48673489999999997,0.005940338688997448,0.5,0.0,inf,,0.0,0.0,0.0,0.0,70.6,6.2801273872430325,,
192,"TargetedAttack(p_t=0.15, pdf=[0.25, 0.25, 0.5])",8,SybilSCAR,0.6318572,0.056647575762427856,0.5,0.0,inf,,0.0,0.0,0.0,0.0,108.0,59.879879759398314,,
193,"TargetedAttack(p_t=0.15, pdf=[0.25, 0.25, 0.5])",8,SybilGCN-L2,0.7512215,0.0329450182182375,0.5051578947368421,0.003351933332229603,0.9630952380952381,0.055379539760061956,0.010736842105263157,0.00696329911938578,0.021140139532925907,0.013497137744049228,14895.4,2132.5789645403524,,
194,"TargetedAttack(p_t=0.15, pdf=[0.25, 0.25, 0.5])",8,SybilGCN-L4,0.7746299999999999,0.06430056581399576,0.6537894736842106,0.0595471367560597,0.7346157525409287,0.14715206777060447,0.6136842105263158,0.18525239203168906,0.6278137121087992,0.07967574815214043,18866.2,7586.6313842179,,
195,"TargetedAttack(p_t=0.15, pdf=[0.25, 0.25, 0.5])",8,SybilGCN-L8,0.5221405,0.021915713549871055,0.5042105263157894,0.006598917060487378,inf,,0.6033684210526316,0.3220697606853559,0.47942238457267194,0.24325208242256818,4328.6,3235.501172925147,,
196,"TargetedAttack(p_t=0.15, pdf=[0.25, 0.25, 0.5])",8,SybilRGCN-L2,0.7215847,0.054406645582685986,0.5493684210526315,0.05081213020704097,0.8823853705740504,0.08665123773165877,0.12126315789473685,0.1175095210381952,0.19130474793549707,0.17469212732261152,14928.4,2365.208371370269,,
197,"TargetedAttack(p_t=0.15, pdf=[0.25, 0.25, 0.5])",8,SybilGAT-L2,0.7404168,0.11352011897351057,0.5265263157894737,0.047404197016053785,inf,,0.29305263157894734,0.34582534461064196,0.2608906090912971,0.29515957355864564,3258.6,1028.5760253865535,,
198,"TargetedAttack(p_t=0.15, pdf=[0.25, 0.25, 0.5])",8,SybilGAT-L4,0.9087900000000001,0.05839693686572948,0.7051578947368421,0.07877342240605217,0.9255225337785916,0.06694257333439083,0.456421052631579,0.18105826184636117,0.5850819228020443,0.16576444841605395,6170.2,4233.84465468444,,
199,"TargetedAttack(p_t=0.15, pdf=[0.25, 0.25, 0.5])",8,SybilGAT-L8,0.5772906000000001,0.4537246939081451,0.6110526315789474,0.21445879832099526,inf,,0.42210526315789476,0.34639544756561513,0.4351770372043884,0.3771455796686563,2015.8,567.3688042182087,,
200,"TargetedAttack(p_t=0.15, pdf=[0.25, 0.25, 0.5])",10,SybilRank,0.026751000000000014,0.0021142252481701194,0.048842105263157895,0.005128811669507299,0.06776579504329809,0.005187852853449692,0.07073684210526317,0.005465581046630388,0.06921943387045204,0.005323142030793316,143.8,1.16619037896906,,
201,"TargetedAttack(p_t=0.15, pdf=[0.25, 0.25, 0.5])",10,SybilBelief,0.47243219999999997,0.004982146009502336,0.5,0.0,inf,,0.0,0.0,0.0,0.0,72.6,1.8547236990991407,,
202,"TargetedAttack(p_t=0.15, pdf=[0.25, 0.25, 0.5])",10,SybilSCAR,0.5091184,0.05568609511395101,0.5,0.0,inf,,0.0,0.0,0.0,0.0,64.0,2.1908902300206643,,
203,"TargetedAttack(p_t=0.15, pdf=[0.25, 0.25, 0.5])",10,SybilGCN-L2,0.6722852,0.03607765142106676,0.5105263157894737,0.01029213184133078,inf,,0.02526315789473684,0.024847457050645175,0.0477674000100113,0.04637469444879059,16105.2,4427.286410432467,,
204,"TargetedAttack(p_t=0.15, pdf=[0.25, 0.25, 0.5])",10,SybilGCN-L4,0.6040333,0.053374381005872065,0.5329473684210526,0.03728842438073489,0.528559842494631,0.03220625572873648,0.7336842105263157,0.12794908959850348,0.6070867082098637,0.041556308945693905,17339.2,6729.765238104521,,
205,"TargetedAttack(p_t=0.15, pdf=[0.25, 0.25, 0.5])",10,SybilGCN-L8,0.4919276,0.0218678232282045,0.4949473684210527,0.004807657788071252,inf,,0.6557894736842105,0.32824421689951805,0.4945018239675859,0.24728144533094903,6578.8,6063.9799603890515,,
206,"TargetedAttack(p_t=0.15, pdf=[0.25, 0.25, 0.5])",10,SybilRGCN-L2,0.6746174,0.0268597992889001,0.5253684210526316,0.018501778008442448,0.8388883250314569,0.06438364220375672,0.06799999999999999,0.05796397773342889,0.11861123238920206,0.09163142776139123,17077.2,4602.389396824219,,
207,"TargetedAttack(p_t=0.15, pdf=[0.25, 0.25, 0.5])",10,SybilGAT-L2,0.6687745,0.13086912445569426,0.49568421052631584,0.026817119433989216,inf,,0.14210526315789476,0.22712657703241126,0.14658765215229924,0.1900836538635106,3194.0,1196.5794582893357,,
