,data_model_column,graph_size_column,train_nodes_fraction_column,label_noise_fraction_column,attack_edges_per_sybil,algorithm,seed,AUC,accuracy,precision,recall,F1,runtime,pretrain_runtime
56,PL,2000,0.05,0.0,4,SybilRGCN_L2_noDropout,42,0.8218730000000001,0.5505263157894736,0.9067796610169492,0.11263157894736842,0.20037453183520598,9900,
57,PL,2000,0.05,0.0,4,SybilGAT_L2,42,0.855449,0.5094736842105263,1.0,0.018947368421052633,0.0371900826446281,863,
58,PL,2000,0.05,0.0,4,SybilGAT_L4,42,0.9429615000000001,0.8452631578947368,0.9009779951100244,0.7757894736842105,0.833710407239819,2615,
59,PL,2000,0.05,0.0,4,SybilGAT_L8,42,0.9801040000000001,0.8257894736842105,0.9874015748031496,0.66,0.7911671924290221,3998,
60,PL,2000,0.05,0.0,4,SybilRank,43,0.9851449999999999,0.9321052631578948,0.9307450157397692,0.9336842105263158,0.932212296374146,79,
61,PL,2000,0.05,0.0,4,SybilBelief,43,0.980783,0.9357894736842105,0.9559471365638766,0.9136842105263158,0.9343379978471474,163,
62,PL,2000,0.05,0.0,4,SybilSCAR,43,0.840895,0.6568421052631579,0.8104166666666667,0.4094736842105263,0.544055944055944,33,
63,PL,2000,0.05,0.0,4,SybilGCN_L2_noDropout,43,0.867323,0.5078947368421053,1.0,0.015789473684210527,0.031088082901554404,9009,
64,PL,2000,0.05,0.0,4,SybilGCN_L4_noDropout,43,0.931426,0.5968421052631578,0.9842105263157894,0.1968421052631579,0.3280701754385965,15539,
65,PL,2000,0.05,0.0,4,SybilGCN_L8_noDropout,43,0.9322679999999999,0.7394736842105263,0.972972972972973,0.4926315789473684,0.6540880503144654,30582,
66,PL,2000,0.05,0.0,4,SybilRGCN_L2_noDropout,43,0.8735335000000001,0.5005263157894737,1.0,0.0010526315789473684,0.002103049421661409,9685,
67,PL,2000,0.05,0.0,4,SybilGAT_L2,43,0.909025,0.5242105263157895,0.96,0.05052631578947368,0.096,9167,
68,PL,2000,0.05,0.0,4,SybilGAT_L4,43,0.9315410000000001,0.7621052631578947,0.9263698630136986,0.5694736842105264,0.7053455019556715,1970,
69,PL,2000,0.05,0.0,4,SybilGAT_L8,43,0.9781259999999999,0.8457894736842105,0.9809663250366032,0.7052631578947368,0.8205756276791182,6321,
70,PL,2000,0.05,0.0,4,SybilRank,44,0.9887170000000001,0.9452631578947368,0.9452631578947368,0.9452631578947368,0.9452631578947368,80,
71,PL,2000,0.05,0.0,4,SybilBelief,44,0.947251,0.838421052631579,0.9953775038520801,0.68,0.8080050031269543,163,
72,PL,2000,0.05,0.0,4,SybilSCAR,44,0.890724,0.6436842105263157,0.9148936170212766,0.31684210526315787,0.47068021892103207,103,
73,PL,2000,0.05,0.0,4,SybilGCN_L2_noDropout,44,0.882107,0.5152631578947369,1.0,0.030526315789473683,0.059244126659857,9246,
74,PL,2000,0.05,0.0,4,SybilGCN_L4_noDropout,44,0.94439,0.5957894736842105,1.0,0.19157894736842104,0.3215547703180212,15936,
