,data_model_column,graph_size_column,train_nodes_fraction_column,label_noise_fraction_column,attack_edges_per_sybil,algorithm,seed,AUC,accuracy,precision,recall,F1,runtime,pretrain_runtime
106,BA,2000,0.05,0.0,6,SybilRGCN_L2_noDropout,42,0.8335279999999999,0.508421052631579,0.9444444444444444,0.017894736842105262,0.03512396694214876,9106,
107,BA,2000,0.05,0.0,6,SybilGAT_L2,42,0.8011435,0.5157894736842106,0.9166666666666666,0.034736842105263156,0.06693711967545639,1509,
108,BA,2000,0.05,0.0,6,SybilGAT_L4,42,0.902983,0.8115789473684211,0.8096234309623431,0.8147368421052632,0.8121720881427072,2137,
109,BA,2000,0.05,0.0,6,SybilGAT_L8,42,0.9511545,0.8052631578947368,0.9545454545454546,0.6410526315789473,0.7670025188916877,2291,
110,BA,2000,0.05,0.0,6,SybilRank,43,0.9393620000000001,0.8573684210526316,0.8569926393270242,0.8578947368421053,0.8574434508153603,87,
111,BA,2000,0.05,0.0,6,SybilBelief,43,0.5091439999999999,0.5,0.5,1.0,0.6666666666666666,124,
112,BA,2000,0.05,0.0,6,SybilSCAR,43,0.774867,0.6042105263157894,0.5679012345679012,0.871578947368421,0.6877076411960132,37,
113,BA,2000,0.05,0.0,6,SybilGCN_L2_noDropout,43,0.791496,0.5252631578947369,0.98,0.05157894736842105,0.098,8002,
114,BA,2000,0.05,0.0,6,SybilGCN_L4_noDropout,43,0.869515,0.72,0.8928571428571429,0.5,0.6410256410256411,14220,
115,BA,2000,0.05,0.0,6,SybilGCN_L8_noDropout,43,0.8472099999999999,0.7531578947368421,0.7441624365482233,0.771578947368421,0.7576227390180879,25767,
116,BA,2000,0.05,0.0,6,SybilRGCN_L2_noDropout,43,0.7567280000000001,0.5005263157894737,1.0,0.0010526315789473684,0.002103049421661409,9083,
117,BA,2000,0.05,0.0,6,SybilGAT_L2,43,0.754496,0.5,inf,0.0,0.0,1852,
118,BA,2000,0.05,0.0,6,SybilGAT_L4,43,0.8987430000000001,0.7131578947368421,0.9392624728850325,0.4557894736842105,0.6137491141034727,2218,
119,BA,2000,0.05,0.0,6,SybilGAT_L8,43,0.9507045,0.8,0.9596774193548387,0.6263157894736842,0.7579617834394905,2566,
120,BA,2000,0.05,0.0,6,SybilRank,44,0.9424300000000001,0.8589473684210527,0.861228813559322,0.8557894736842105,0.8585005279831045,90,
121,BA,2000,0.05,0.0,6,SybilBelief,44,0.5105704999999999,0.5,inf,0.0,0.0,143,
122,BA,2000,0.05,0.0,6,SybilSCAR,44,0.792157,0.6831578947368421,0.7652439024390244,0.5284210526315789,0.6251556662515566,37,
123,BA,2000,0.05,0.0,6,SybilGCN_L2_noDropout,44,0.812654,0.5,inf,0.0,0.0,8253,
