,graph_size,algorithm,seed,AUC,accuracy,precision,recall,F1,runtime,pretrain_runtime
216,32000,SybilRGCN_L2_noDropout,43,0.588714486328125,0.48036184210526317,0.4597871480533477,0.22453947368421054,0.30172832957609513,4391,13291.0
217,32000,SybilGAT_L2,43,0.7423145175781249,0.5545065789473684,0.7968470082407739,0.1463157894736842,0.24723472847534878,958,4056.0
218,32000,SybilGAT_L4,43,0.759678287109375,0.6698355263157895,0.6516834126564428,0.7296710526315789,0.6884757441261368,1270,2500.0
219,32000,SybilGAT_L8,43,0.746354970703125,0.6544407894736842,0.7113151498784769,0.5198684210526315,0.6007069824014596,1976,2529.0
220,32000,SybilRank,44,0.6409031132812499,0.6005921052631579,0.5996870517668536,0.6051315789473685,0.6023970135568799,2560,
221,32000,SybilBelief,44,0.5127580722656251,0.5,inf,0.0,0.0,2787,
222,32000,SybilSCAR,44,0.65935365625,0.6020723684210526,0.5893772682758224,0.6730921052631579,0.6284591050093676,1000,
223,32000,SybilGCN_L2_noDropout,44,0.7307284863281251,0.519671052631579,0.9129834254143646,0.04348684210526316,0.08301934187390103,790,9488.0
224,32000,SybilGCN_L4_noDropout,44,0.73534411328125,0.6345723684210526,0.7126078370231784,0.45105263157894737,0.5524354377341767,823,16120.0
225,32000,SybilGCN_L8_noDropout,44,0.3800542109375,0.5,inf,0.0,0.0,921,421.0
226,32000,SybilRGCN_L2_noDropout,44,0.59881873828125,0.5103947368421052,0.5626984126984127,0.09328947368421053,0.1600451467268623,4114,10729.0
227,32000,SybilGAT_L2,44,0.736836369140625,0.6419736842105264,0.6804951488792238,0.5352631578947369,0.5992045956694653,919,2135.0
228,32000,SybilGAT_L4,44,0.7603545488281249,0.6564473684210527,0.7268218237314003,0.5013157894736842,0.5933655193895032,1293,2385.0
229,32000,SybilGAT_L8,44,0.618712236328125,0.564407894736842,0.5384857300102209,0.9011842105263158,0.6741473497711502,2298,1825.0
230,32000,SybilRank,45,0.6264814179687501,0.5888157894736842,0.5877991675338189,0.5946052631578947,0.5911826268969126,2253,
231,32000,SybilBelief,45,0.5128271074218751,0.5,0.5,1.0,0.6666666666666666,1843,
232,32000,SybilSCAR,45,0.6636568203125,0.5479605263157895,0.5312741312741313,0.8147368421052632,0.6431576213970397,1276,
233,32000,SybilGCN_L2_noDropout,45,0.7324164765625,0.5151644736842105,0.930841121495327,0.03276315789473684,0.06329837940896091,777,9665.0
234,32000,SybilGCN_L4_noDropout,45,0.732970322265625,0.6398684210526315,0.6836875756004839,0.5205921052631579,0.5910958392470307,888,14912.0
235,32000,SybilGCN_L8_noDropout,45,0.68807023828125,0.6147697368421052,0.6335655769083531,0.5444078947368421,0.5856126817876225,930,30071.0
236,32000,SybilRGCN_L2_noDropout,45,0.58176108984375,0.4942763157894737,0.4725552050473186,0.09855263157894736,0.16309199782253675,4187,11184.0
237,32000,SybilGAT_L2,45,0.7442049746093751,0.5201973684210527,0.9275766016713092,0.04381578947368421,0.08367885412740295,914,2674.0
238,32000,SybilGAT_L4,45,0.7598263515625,0.6528618421052632,0.7394620220550345,0.4720394736842105,0.5762357948841506,1230,1668.0
239,32000,SybilGAT_L8,45,0.287762333984375,0.5,inf,0.0,0.0,1946,978.0
240,32000,SybilRank,46,0.6435324687499999,0.597796052631579,0.5967584456160906,0.6031578947368421,0.5999411052579917,2237,
241,32000,SybilBelief,46,0.5127950664062499,0.5,0.5,1.0,0.6666666666666666,1644,
242,32000,SybilSCAR,46,0.6532776171875,0.5438157894736843,0.5290575916230367,0.7977631578947368,0.6362014690451206,1055,
243,32000,SybilGCN_L2_noDropout,46,0.72791419921875,0.5338815789473684,0.8571428571428571,0.08131578947368422,0.14853983896166326,780,9398.0
244,32000,SybilGCN_L4_noDropout,46,0.7286909453124999,0.6423026315789474,0.629180602006689,0.6930921052631579,0.6595917856248434,829,15938.0
245,32000,SybilGCN_L8_noDropout,46,0.6661460156250001,0.5923355263157895,0.6059165346011621,0.5282236842105263,0.5644089838669994,962,29333.0
246,32000,SybilRGCN_L2_noDropout,46,0.6750947753906249,0.5201315789473684,0.5653008962868118,0.1742763157894737,0.2664185859398572,4130,10949.0
247,32000,SybilGAT_L2,46,0.742279740234375,0.614703947368421,0.7442218798151001,0.3495394736842105,0.4756703522986705,928,2798.0
248,32000,SybilGAT_L4,46,0.761029947265625,0.6704276315789474,0.6610306458631193,0.6996052631578947,0.6797711509572666,1242,2250.0
249,32000,SybilGAT_L8,46,0.24906212500000002,0.5,inf,0.0,0.0,1907,2888.0
250,64000,SybilRank,42,0.7053205693359375,0.6523190789473684,0.6506784679964857,0.6577631578947368,0.6542016325595852,4993,
251,64000,SybilBelief,42,0.5136305512695312,0.5,inf,0.0,0.0,4840,
252,64000,SybilSCAR,42,0.6635570400390625,0.5962828947368422,0.626698987100684,0.47625,0.5412134125827072,2899,
253,64000,SybilGCN_L2_noDropout,42,0.7258789438476563,0.5534868421052631,0.8142636258214148,0.13858552631578946,0.23685837971552257,1563,8294.0
254,64000,SybilGCN_L4_noDropout,42,0.7283915434570313,0.6310197368421052,0.6898474737845567,0.4760855263157895,0.5633709614636045,1650,14005.0
255,64000,SybilGCN_L8_noDropout,42,0.7366241118164063,0.6564638157894737,0.6461964038727525,0.6915789473684211,0.6681178994200365,1846,27440.0
256,64000,SybilRGCN_L2_noDropout,42,0.5704032934570313,0.46606907894736843,0.4197588486970051,0.1775,0.24949716795746157,8340,10390.0
257,64000,SybilGAT_L2,42,0.7492519086914062,0.6368256578947369,0.7199280917887168,0.4478947368421053,0.5522276073246406,1866,2644.0
258,64000,SybilGAT_L4,42,0.7651729731445314,0.671266447368421,0.7060103667946029,0.5869407894736842,0.640992940922889,2532,1972.0
259,64000,SybilGAT_L8,42,0.7510720947265624,0.672171052631579,0.6690240909384486,0.6814802631578948,0.6751947332399049,3949,2070.0
260,64000,SybilRank,43,0.6903214130859375,0.6383717105263158,0.6369169677440354,0.6436842105263157,0.6402827086366835,4909,
261,64000,SybilBelief,43,0.512492935546875,0.5,0.5,1.0,0.6666666666666666,3430,
262,64000,SybilSCAR,43,0.6715374306640625,0.5460197368421053,0.5284026311515349,0.8561513157894737,0.6534849854373808,3089,
263,64000,SybilGCN_L2_noDropout,43,0.7268385957031249,0.5579605263157895,0.8009907755380936,0.15424342105263159,0.2586749048380868,1584,9387.0
264,64000,SybilGCN_L4_noDropout,43,0.7311005063476562,0.6424177631578948,0.6546415687395079,0.6028947368421053,0.6277034779183862,1663,15830.0
265,64000,SybilGCN_L8_noDropout,43,0.6621531684570312,0.5998848684210526,0.59854606821796,0.6066776315789474,0.602584418342509,1844,29116.0
266,64000,SybilRGCN_L2_noDropout,43,0.6540218671875,0.5667269736842105,0.5996169523154742,0.4016447368421053,0.4810590390638851,8339,10197.0
267,64000,SybilGAT_L2,43,0.7436181147460937,0.6234868421052632,0.7327340359578425,0.38878289473684213,0.5080163335482485,1842,2523.0
268,64000,SybilGAT_L4,43,0.7601946669921875,0.6661677631578947,0.7050371392620854,0.5713815789473684,0.6312117302905318,2491,2440.0
269,64000,SybilGAT_L8,43,0.7414616411132813,0.6590460526315789,0.7113753606715048,0.5352631578947369,0.6108796035589593,4061,3889.0
270,64000,SybilRank,44,0.6917308544921875,0.6399671052631579,0.6385722660066436,0.645,0.6417700389487121,5010,
271,64000,SybilBelief,44,0.5126458002929688,0.5,inf,0.0,0.0,5206,
272,64000,SybilSCAR,44,0.6734069716796875,0.6100657894736842,0.6198338227920636,0.5693092105263158,0.593498165357841,3482,
273,64000,SybilGCN_L2_noDropout,44,0.7267916025390625,0.5412171052631579,0.8391987005955603,0.10197368421052631,0.18185017891711153,1591,9390.0
274,64000,SybilGCN_L4_noDropout,44,0.7237605761718751,0.6372532894736842,0.6585477068054869,0.5700986842105263,0.611139517252323,1620,15623.0
275,64000,SybilGCN_L8_noDropout,44,0.390386748046875,0.5,inf,0.0,0.0,1881,420.0
276,64000,SybilRGCN_L2_noDropout,44,0.5817329228515625,0.5191118421052632,0.5436645122501127,0.23796052631578948,0.3310300645220336,8252,10307.0
277,64000,SybilGAT_L2,44,0.7411097470703125,0.5859703947368421,0.7834906172036012,0.23759868421052632,0.36462303440268556,1828,2059.0
278,64000,SybilGAT_L4,44,0.7558897490234375,0.6592434210526316,0.6274416890433318,0.7840131578947368,0.6970432544672887,2526,2618.0
279,64000,SybilGAT_L8,44,0.7394749506835937,0.660016447368421,0.6497644776946523,0.6942434210526316,0.6712679505733051,3850,5195.0
280,64000,SybilRank,45,0.7050270478515626,0.6494736842105263,0.6478974091915115,0.6548026315789474,0.6513317191283293,4876,
281,64000,SybilBelief,45,0.5147307138671875,0.5,0.5,1.0,0.6666666666666666,4299,
282,64000,SybilSCAR,45,0.6672244423828125,0.5994901315789474,0.5815690822298336,0.7093421052631579,0.6391321744542746,2613,
283,64000,SybilGCN_L2_noDropout,45,0.726964923828125,0.6066118421052632,0.7344134239837986,0.33401315789473685,0.45918690363134806,1550,9300.0
284,64000,SybilGCN_L4_noDropout,45,0.7233044985351562,0.6327138157894737,0.6750705142113257,0.5117434210526316,0.5821685845261484,1594,15982.0
285,64000,SybilGCN_L8_noDropout,45,0.7001803774414063,0.6285526315789474,0.6188853735702118,0.6692105263157895,0.6430648628145151,1806,29994.0
286,64000,SybilRGCN_L2_noDropout,45,0.5753703857421875,0.4910361842105263,0.4694814648896853,0.13789473684210526,0.2131760278674769,8171,10719.0
287,64000,SybilGAT_L2,45,0.7426530200195313,0.5328782894736842,0.9087934560327199,0.07309210526315789,0.13530217689145987,1860,2769.0
288,64000,SybilGAT_L4,45,0.7618489067382813,0.6673190789473684,0.713727467540653,0.55875,0.6268012324950645,2492,3442.0
289,64000,SybilGAT_L8,45,0.7453439770507811,0.6620065789473685,0.6830718905657572,0.6044736842105263,0.6413737740393005,3904,4274.0
290,64000,SybilRank,46,0.7070942294921875,0.6513322368421053,0.6496535571386748,0.6569407894736842,0.6532768518669959,4880,
291,64000,SybilBelief,46,0.5131458212890625,0.5,inf,0.0,0.0,4744,
292,64000,SybilSCAR,46,0.6587682080078126,0.6018256578947369,0.6163153346109045,0.5395394736842105,0.5753775454720853,2672,
293,64000,SybilGCN_L2_noDropout,46,0.7211602128906249,0.5714144736842105,0.7789771267026472,0.19940789473684212,0.31753182127704155,1541,9683.0
294,64000,SybilGCN_L4_noDropout,46,0.7186560083007812,0.6308552631578948,0.6569230769230769,0.5477960526315789,0.5974170403587444,1623,16556.0
295,64000,SybilGCN_L8_noDropout,46,0.6715905073242187,0.5022203947368421,0.972027972027972,0.004572368421052631,0.009101921880627313,1807,748.0
296,64000,SybilRGCN_L2_noDropout,46,0.6008429790039063,0.505296052631579,0.5228888257037247,0.12098684210526316,0.19650585029652187,8307,10770.0
297,64000,SybilGAT_L2,46,0.7372376586914062,0.6032894736842105,0.7468165382801446,0.3125328947368421,0.4406567413385279,1789,2510.0
298,64000,SybilGAT_L4,46,0.7496916469726562,0.6609703947368422,0.6853668699571953,0.5951644736842105,0.6370886811387524,2447,3077.0
299,64000,SybilGAT_L8,46,0.7399336142578126,0.6595230263157895,0.6888802336903602,0.5818092105263157,0.6308337048595631,3848,2427.0
300,128000,SybilRank,42,0.6411322009277344,0.6013651315789473,0.6004400260756193,0.6059703947368421,0.6031925343811395,10640,
301,128000,SybilBelief,42,0.5133540775146483,0.5,inf,0.0,0.0,8439,
302,128000,SybilSCAR,42,0.6557929938964844,0.5642434210526316,0.6074907810006054,0.36307565789473684,0.45450801951862296,6466,
303,128000,SybilGCN_L2_noDropout,42,0.7158331816406249,0.5500328947368421,0.8101549755301795,0.1306907894736842,0.22507364604577385,3017,8563.0
304,128000,SybilGCN_L4_noDropout,42,0.7174975056152344,0.6334950657894737,0.638174358625151,0.6165625,0.6271823056524539,3222,13579.0
305,128000,SybilGCN_L8_noDropout,42,0.7110480795898437,0.636858552631579,0.6307798698645208,0.6600986842105263,0.645106328259367,3750,27661.0
306,128000,SybilRGCN_L2_noDropout,42,0.5732556101074219,0.5514226973684211,0.5538355574687903,0.5290131578947368,0.5411398527865405,16427,9486.0
307,128000,SybilGAT_L2,42,0.7394259073486328,0.6377878289473684,0.6932927251332457,0.4942105263157895,0.5770637885174907,3824,1904.0
308,128000,SybilGAT_L4,42,0.7538183648681641,0.6672697368421052,0.6688695536663124,0.6625328947368421,0.6656861448968799,5476,2881.0
309,128000,SybilGAT_L8,42,0.7411605382080078,0.6626069078947369,0.6737430363952691,0.6305592105263158,0.6514362420668972,8680,1663.0
310,128000,SybilRank,43,0.6404798574218749,0.6008552631578947,0.5999055036006387,0.605608552631579,0.6027435381165185,10531,
311,128000,SybilBelief,43,0.5126260014648438,0.5,0.5,1.0,0.6666666666666666,8969,
312,128000,SybilSCAR,43,0.6702273156738282,0.5960608552631579,0.5757473574995137,0.7301480263157895,0.6438200210289692,6761,
313,128000,SybilGCN_L2_noDropout,43,0.7227085175781249,0.6170559210526316,0.6972670325406065,0.41375,0.5193335948306117,3096,11137.0
314,128000,SybilGCN_L4_noDropout,43,0.7288899638671874,0.6411184210526316,0.6669065867797533,0.5638651315789474,0.6110724916671123,3293,15573.0
315,128000,SybilGCN_L8_noDropout,43,0.7400786464843749,0.6608963815789474,0.6575814687736594,0.6714144736842105,0.6644259800291343,3664,28705.0
316,128000,SybilRGCN_L2_noDropout,43,0.5752706661376953,0.5285855263157895,0.536020725388601,0.4253782894736842,0.4743328748280605,16629,12023.0
317,128000,SybilGAT_L2,43,0.7426391162109375,0.6129276315789474,0.7421015514809591,0.34615131578947367,0.47209510991476,4124,4638.0
318,128000,SybilGAT_L4,43,0.7547975206298828,0.6655016447368421,0.6570768486286508,0.6923190789473684,0.6742377523806473,448940,3555.0
319,128000,SybilGAT_L8,43,0.7438090731201172,0.6643338815789473,0.6685163009563003,0.6519243421052632,0.6601160786403644,8549,5160.0
320,128000,SybilRank,44,0.635246881225586,0.5935115131578947,0.5926384566503186,0.5982236842105263,0.5954179728745304,10572,
321,128000,SybilBelief,44,0.5142925772705078,0.5,inf,0.0,0.0,38928,
322,128000,SybilSCAR,44,0.6653457844238282,0.6109786184210526,0.6180726897299946,0.5809375,0.5989300278938845,6941,
323,128000,SybilGCN_L2_noDropout,44,0.7233428063964844,0.5406743421052631,0.8342795350094621,0.10151315789473685,0.1810023754362298,3082,9905.0
324,128000,SybilGCN_L4_noDropout,44,0.7244665604248047,0.6399259868421052,0.6460790878964268,0.6188651315789474,0.6321793697863726,3234,16788.0
325,128000,SybilGCN_L8_noDropout,44,0.4963601508789062,0.5,inf,0.0,0.0,3620,528.0
326,128000,SybilRGCN_L2_noDropout,44,0.5843779201660155,0.5205838815789474,0.5479520288133645,0.23521381578947367,0.3291407265906397,16371,10940.0
327,128000,SybilGAT_L2,44,0.7373698698730469,0.6430509868421053,0.6822191028891077,0.5355756578947368,0.6000681832840387,3805,2108.0
328,128000,SybilGAT_L4,44,0.7629536879882812,0.6740542763157895,0.6858763810092565,0.6422532894736842,0.6633484239762854,5344,2092.0
329,128000,SybilGAT_L8,44,0.748526676879883,0.6680180921052632,0.6507044331341743,0.7254605263157895,0.6860520278415057,8543,5338.0
330,128000,SybilRank,45,0.6501943652343751,0.6068996710526315,0.6059948792380828,0.6111677631578948,0.6085703289414424,10645,
331,128000,SybilBelief,45,0.5124075756835937,0.5,0.5,1.0,0.6666666666666666,11666,
332,128000,SybilSCAR,45,0.6591468889160157,0.604983552631579,0.597680041624583,0.6423684210526316,0.6192190002061104,40495,
333,128000,SybilGCN_L2_noDropout,45,0.7252938267822266,0.5620230263157895,0.8089970501474927,0.16238486842105262,0.27047832995452303,3021,9317.0
334,128000,SybilGCN_L4_noDropout,45,0.7175083908691406,0.6294490131578947,0.6633392134481685,0.5257072368421053,0.5865577831811717,3232,16718.0
335,128000,SybilGCN_L8_noDropout,45,0.7435151184082031,0.6601644736842105,0.6941232756558489,0.5726973684210527,0.6275909303918388,3659,30064.0
336,128000,SybilRGCN_L2_noDropout,45,0.594974716796875,0.49636513157894735,0.48683897093854217,0.13445723684210525,0.2107175997525518,16460,10628.0
337,128000,SybilGAT_L2,45,0.7431234395751953,0.5383223684210526,0.8805945769356419,0.08866776315789474,0.16111293744956814,3740,2918.0
338,128000,SybilGAT_L4,45,0.7603415622558594,0.6707072368421053,0.6873600982020363,0.6262664473684211,0.6553926124823574,5479,1689.0
339,128000,SybilGAT_L8,45,0.746743982421875,0.6680098684210526,0.6691281168250605,0.6647039473684211,0.6669086948629516,8282,1951.0
340,128000,SybilRank,46,0.640861890625,0.5991282894736842,0.5982972893629513,0.6033552631578948,0.600815631295347,10483,
341,128000,SybilBelief,46,0.5130058630371094,0.5,0.5,1.0,0.6666666666666666,8952,
342,128000,SybilSCAR,46,0.6575716281738281,0.5908634868421052,0.5722752070332431,0.7194572368421053,0.6374811457551535,7177,
343,128000,SybilGCN_L2_noDropout,46,0.7214119604492188,0.5655427631578948,0.7912585879257419,0.1780592105263158,0.2907011089927768,3030,8818.0
344,128000,SybilGCN_L4_noDropout,46,0.7341306690673828,0.6456167763157895,0.6324640543411584,0.6952631578947368,0.6623784639250374,3225,15330.0
345,128000,SybilGCN_L8_noDropout,46,0.7227240035400391,0.6436595394736843,0.6444220307875461,0.6410197368421052,0.6427163812366526,3606,297767.0
346,128000,SybilRGCN_L2_noDropout,46,0.7015074381103515,0.5864309210526316,0.7260993029859737,0.2775657894736842,0.4016087194497989,16410,9680.0
347,128000,SybilGAT_L2,46,0.7432924866943359,0.6555345394736842,0.6735933914639743,0.6035197368421052,0.6366341357623075,3655,2777.0
348,128000,SybilGAT_L4,46,0.7639965510253905,0.6747450657894737,0.6819294850939228,0.655,0.6681935251134657,5010,2050.0
349,128000,SybilGAT_L8,46,0.4878375968017578,0.5004111842105263,0.6666666666666666,0.001644736842105263,0.003281378178835111,8831,2116.0
